Prevalence of obesity (both sexes) - WHO (2019),undernourishment,gdp,Year,Country_id,Disease_id
9.9,11.6,1568.036025,2015,68,2855
10.3,12,1554.897138,2016,68,2856
6.5,0,0,1975,69,2857
6.7,0,0,1976,69,2858
7,0,0,1977,69,2859
7.2,0,0,1978,69,2860
7.5,0,0,1979,69,2861
7.8,0,0,1980,69,2862
8,0,0,1981,69,2863
8.3,0,0,1982,69,2864
8.6,0,0,1983,69,2865
8.9,0,0,1984,69,2866
9.2,0,0,1985,69,2867
9.5,0,0,1986,69,2868
9.8,0,0,1987,69,2869
10.1,0,0,1988,69,2870
10.4,0,0,1989,69,2871
10.7,0,8006.504234,1990,69,2872
11,0,6272.848256,1991,69,2873
11.3,0,3429.673064,1992,69,2874
11.6,0,2406.214394,1993,69,2875
11.9,0,2177.919968,1994,69,2876
12.2,0,2294.775619,1995,69,2877
12.5,0,2616.965937,1996,69,2878
12.8,0,2946.176877,1997,69,2879
13.1,0,3067.641463,1998,69,2880
13.4,0,3180.324078,1999,69,2881
13.7,0,3263.859262,2000,69,2882
14.1,7.8,3445.579442,2001,69,2883
14.5,6,3658.707497,2002,69,2884
14.9,4.9,4116.196084,2003,69,2885
15.3,4.1,4414.776661,2004,69,2886
15.7,4.2,4902.092934,2005,69,2887
16.1,4.1,5432.077541,2006,69,2888
16.6,4,6183.343492,2007,69,2889
17.1,3.6,6408.060335,2008,69,2890
17.6,3.7,6254.867608,2009,69,2891
18.2,4.3,6733.783761,2010,69,2892
18.7,4.6,7315.090898,2011,69,2893
19.3,4.3,7881.329048,2012,69,2894
19.9,4.6,8254.010766,2013,69,2895
20.5,5.2,8749.156189,2014,69,2896
21.1,5.9,9025.133143,2015,69,2897
21.7,6.2,9276.766245,2016,69,2898
9,0,0,1975,70,2899
9.2,0,0,1976,70,2900
9.4,0,0,1977,70,2901
9.6,0,0,1978,70,2902
9.8,0,0,1979,70,2903
10.1,0,0,1980,70,2904
10.3,0,0,1981,70,2905
10.6,0,0,1982,70,2906
10.8,0,0,1983,70,2907
11.1,0,0,1984,70,2908
11.3,0,0,1985,70,2909
11.6,0,0,1986,70,2910
11.9,0,0,1987,70,2911
12.2,0,0,1988,70,2912
12.5,0,0,1989,70,2913
12.8,0,31287.06981,1990,70,2914
13.2,0,32646.56184,1991,70,2915
13.5,0,33022.57555,1992,70,2916
13.8,0,32492.51853,1993,70,2917
14.2,0,33175.70858,1994,70,2918
14.5,0,33653.12964,1995,70,2919
14.9,0,33830.30566,1996,70,2920
15.2,0,34405.51921,1997,70,2921
15.6,0,35081.30421,1998,70,2922
15.9,0,35755.29931,1999,70,2923
16.3,0,36764.56293,2000,70,2924
16.6,<2.5,37325.05255,2001,70,2925
17,<2.5,37262.35129,2002,70,2926
17.3,<2.5,36977.34601,2003,70,2927
17.7,<2.5,37418.0925,2004,70,2928
18,<2.5,37703.93294,2005,70,2929
18.4,<2.5,39143.16624,2006,70,2930
18.8,<2.5,40473.52745,2007,70,2931
19.2,<2.5,40989.44311,2008,70,2932
19.5,<2.5,38784.45248,2009,70,2933
19.9,<2.5,40428.72103,2010,70,2934
20.3,<2.5,42692.51976,2011,70,2935
20.7,<2.5,42822.0994,2012,70,2936
21.1,<2.5,42914.47611,2013,70,2937
21.5,<2.5,43560.61924,2014,70,2938
21.9,<2.5,43937.94713,2015,70,2939
22.3,<2.5,44431.82284,2016,70,2940
1.5,0,0,1975,71,2941
1.6,0,0,1976,71,2942
1.7,0,0,1977,71,2943
1.8,0,0,1978,71,2944
1.8,0,0,1979,71,2945
1.9,0,0,1980,71,2946
2,0,0,1981,71,2947
2.1,0,0,1982,71,2948
2.2,0,0,1983,71,2949
2.3,0,0,1984,71,2950
2.5,0,0,1985,71,2951
2.6,0,0,1986,71,2952
2.7,0,0,1987,71,2953
2.9,0,0,1988,71,2954
3,0,0,1989,71,2955
3.2,0,1919.601511,1990,71,2956
3.4,0,1965.727718,1991,71,2957
3.6,0,1985.952862,1992,71,2958
3.8,0,2025.608251,1993,71,2959
4,0,2036.876143,1994,71,2960
4.2,0,2066.197615,1995,71,2961
4.4,0,2107.827044,1996,71,2962
4.7,0,2143.494406,1997,71,2963
4.9,0,2191.031352,1998,71,2964
5.2,0,2232.828444,1999,71,2965
5.5,0,2259.063142,2000,71,2966
5.8,15,2291.016296,2001,71,2967
6.1,13.6,2333.681984,2002,71,2968
6.4,12.8,2392.325987,2003,71,2969
6.7,12.3,2461.322274,2004,71,2970
7,11.4,2539.329254,2005,71,2971
7.4,10.7,2632.027828,2006,71,2972
7.7,9.5,2675.443544,2007,71,2973
8,8.3,2845.234552,2008,71,2974
8.4,6.8,2907.546933,2009,71,2975
8.7,6.7,3059.383626,2010,71,2976
9.1,6.8,3404.459566,2011,71,2977
9.4,7.3,3632.44568,2012,71,2978
9.8,7.2,3807.342653,2013,71,2979
10.1,7.5,3868.600894,2014,71,2980
10.5,7.7,3926.709045,2015,71,2981
10.9,7.5,3982.769467,2016,71,2982
4.7,0,0,1975,72,2983
4.8,0,0,1976,72,2984
4.9,0,0,1977,72,2985
5,0,0,1978,72,2986
5.2,0,0,1979,72,2987
5.3,0,0,1980,72,2988
5.4,0,0,1981,72,2989
5.6,0,0,1982,72,2990
5.7,0,0,1983,72,2991
5.8,0,0,1984,72,2992
6,0,0,1985,72,2993
6.1,0,0,1986,72,2994
6.3,0,0,1987,72,2995
6.5,0,0,1988,72,2996
6.6,0,0,1989,72,2997
6.8,0,0,1990,72,2998
7,0,0,1991,72,2999
7.1,0,0,1992,72,3000
7.3,0,0,1993,72,3001
7.5,0,0,1994,72,3002
7.7,0,0,1995,72,3003
7.9,0,0,1996,72,3004
8.1,0,0,1997,72,3005
8.3,0,0,1998,72,3006
8.5,0,0,1999,72,3007
8.7,0,0,2000,72,3008
8.9,0,0,2001,72,3009
9.1,0,0,2002,72,3010
9.4,0,0,2003,72,3011
9.6,0,0,2004,72,3012
9.9,0,0,2005,72,3013
10.1,0,0,2006,72,3014
10.4,0,0,2007,72,3015
10.7,0,0,2008,72,3016
10.9,0,0,2009,72,3017
11.2,0,0,2010,72,3018
11.5,0,0,2011,72,3019
11.8,0,0,2012,72,3020
12.1,0,0,2013,72,3021
12.5,0,0,2014,72,3022
12.8,0,0,2015,72,3023
13.1,0,0,2016,72,3024
9.8,0,0,1975,73,3025
10.2,0,0,1976,73,3026
10.5,0,0,1977,73,3027
10.8,0,0,1978,73,3028
11.2,0,0,1979,73,3029
11.5,0,0,1980,73,3030
11.8,0,0,1981,73,3031
12.2,0,0,1982,73,3032
12.5,0,0,1983,73,3033
12.9,0,0,1984,73,3034
13.2,0,0,1985,73,3035
13.6,0,0,1986,73,3036
13.9,0,0,1987,73,3037
14.2,0,0,1988,73,3038
14.6,0,0,1989,73,3039
14.9,0,20686.13676,1990,73,3040
15.3,0,21072.93327,1991,73,3041
15.6,0,21058.96205,1992,73,3042
16,0,20600.47676,1993,73,3043
16.4,0,20907.53901,1994,73,3044
16.7,0,21247.0409,1995,73,3045
17.1,0,21759.06123,1996,73,3046
17.4,0,22622.91379,1997,73,3047
17.8,0,23374.15277,1998,73,3048
18.2,0,24000.13589,1999,73,3049
18.5,0,24839.07591,2000,73,3050
18.9,<2.5,25731.20927,2001,73,3051
19.3,<2.5,26642.76896,2002,73,3052
19.6,<2.5,28119.40736,2003,73,3053
20,<2.5,29469.5266,2004,73,3054
20.4,<2.5,29559.28139,2005,73,3055
20.8,<2.5,31136.44696,2006,73,3056
21.2,<2.5,32073.9604,2007,73,3057
21.6,<2.5,31881.71235,2008,73,3058
22,<2.5,30430.41942,2009,73,3059
22.4,<2.5,28726.07928,2010,73,3060
22.8,<2.5,26141.31959,2011,73,3061
23.2,<2.5,24364.26906,2012,73,3062
23.6,<2.5,23746.08457,2013,73,3063
24,<2.5,24081.63054,2014,73,3064
24.4,<2.5,24170.30184,2015,73,3065
24.9,<2.5,24211.74089,2016,73,3066
5.9,0,0,1975,74,3067
6.1,0,0,1976,74,3068
6.3,0,0,1977,74,3069
6.5,0,0,1978,74,3070
6.7,0,0,1979,74,3071
6.9,0,0,1980,74,3072
7.2,0,0,1981,74,3073
7.4,0,0,1982,74,3074
7.7,0,0,1983,74,3075
7.9,0,0,1984,74,3076
8.2,0,0,1985,74,3077
8.5,0,0,1986,74,3078
8.7,0,0,1987,74,3079
9,0,0,1988,74,3080
9.2,0,0,1989,74,3081
9.5,0,7241.559208,1990,74,3082
9.8,0,7328.878251,1991,74,3083
10.2,0,7210.877337,1992,74,3084
10.6,0,6990.019357,1993,74,3085
10.9,0,7029.738831,1994,74,3086
11.3,0,7118.56539,1995,74,3087
11.7,0,7394.600992,1996,74,3088
12.1,0,7740.442239,1997,74,3089
12.6,0,8633.436523,1998,74,3090
13,0,9217.768977,1999,74,3091
13.5,0,9651.488815,2000,74,3092
13.9,0,9434.79802,2001,74,3093
14.4,0,9735.111027,2002,74,3094
14.8,0,10627.81399,2003,74,3095
15.3,0,10530.10104,2004,74,3096
15.7,0,11893.82082,2005,74,3097
16.2,0,11384.65713,2006,74,3098
16.7,0,12043.5899,2007,74,3099
17.1,0,12117.64806,2008,74,3100
17.6,0,11276.48656,2009,74,3101
18.1,0,11177.99972,2010,74,3102
18.6,0,11220.82837,2011,74,3103
19.1,0,11048.50429,2012,74,3104
19.6,0,11262.6988,2013,74,3105
20.2,0,12038.47087,2014,74,3106
20.7,0,12757.96625,2015,74,3107
21.3,0,13167.05216,2016,74,3108
5.1,0,0,1975,75,3109
5.3,0,0,1976,75,3110
5.5,0,0,1977,75,3111
5.7,0,0,1978,75,3112
5.9,0,0,1979,75,3113
6.1,0,0,1980,75,3114
6.3,0,0,1981,75,3115
6.6,0,0,1982,75,3116
6.8,0,0,1983,75,3117
7.1,0,0,1984,75,3118
7.3,0,0,1985,75,3119
7.6,0,0,1986,75,3120
7.9,0,0,1987,75,3121
8.2,0,0,1988,75,3122
8.6,0,0,1989,75,3123
8.9,0,5100.779193,1990,75,3124
9.3,0,5165.020568,1991,75,3125
9.6,0,5289.275622,1992,75,3126
10,0,5369.69987,1993,75,3127
10.4,0,5458.011297,1994,75,3128
10.8,0,5598.12004,1995,75,3129
11.2,0,5634.755905,1996,75,3130
11.6,0,5750.513678,1997,75,3131
12.1,0,5904.334176,1998,75,3132
12.5,0,5994.87089,1999,75,3133
12.9,0,6070.72006,2000,75,3134
13.4,22.4,6069.477514,2001,75,3135
13.9,20,6157.565888,2002,75,3136
14.3,19,6166.11241,2003,75,3137
14.8,19.3,6213.129857,2004,75,3138
15.3,19,6269.155585,2005,75,3139
15.8,17.9,6458.000891,2006,75,3140
16.3,18.4,6713.146445,2007,75,3141
16.8,18,6781.899637,2008,75,3142
17.3,18.3,6669.999875,2009,75,3143
17.8,17.1,6714.063596,2010,75,3144
18.4,17.7,6844.49564,2011,75,3145
18.9,18,6899.108739,2012,75,3146
19.5,18.5,7005.026928,2013,75,3147
20,17.7,7147.429228,2014,75,3148
20.6,16.9,7292.719104,2015,75,3149
21.2,16.2,7368.610322,2016,75,3150
0.9,0,0,1975,76,3151
0.9,0,0,1976,76,3152
1,0,0,1977,76,3153
1.1,0,0,1978,76,3154
1.2,0,0,1979,76,3155
1.2,0,0,1980,76,3156
1.3,0,0,1981,76,3157
1.4,0,0,1982,76,3158
1.5,0,0,1983,76,3159
1.6,0,0,1984,76,3160
1.7,0,0,1985,76,3161
1.8,0,0,1986,76,3162
1.9,0,0,1987,76,3163
2,0,0,1988,76,3164
2.2,0,0,1989,76,3165
2.3,0,1411.948921,1990,76,3166
2.4,0,1373.106679,1991,76,3167
2.5,0,1337.349372,1992,76,3168
2.6,0,1325.499305,1993,76,3169
2.8,0,1308.515255,1994,76,3170
2.9,0,1311.962151,1995,76,3171
3.1,0,1326.448782,1996,76,3172
3.2,0,1360.804872,1997,76,3173
3.4,0,1382.975373,1998,76,3174
3.5,0,1410.730551,1999,76,3175
3.7,0,1420.633253,2000,76,3176
3.9,0,1445.915435,2001,76,3177
4.1,0,1492.932148,2002,76,3178
4.3,0,1483.564849,2003,76,3179
4.5,0,1489.423986,2004,76,3180
4.7,0,1504.031193,2005,76,3181
4.9,0,1490.720855,2006,76,3182
5.2,0,1558.541551,2007,76,3183
5.4,0,1587.41529,2008,76,3184
5.6,0,1534.97162,2009,76,3185
5.9,0,1573.544958,2010,76,3186
6.2,0,1625.560273,2011,76,3187
6.4,0,1684.153841,2012,76,3188
6.7,0,1711.708994,2013,76,3189
7,0,1734.736747,2014,76,3190
7.4,0,1758.315595,2015,76,3191
7.7,0,1894.441299,2016,76,3192
0.9,0,0,1975,77,3193
0.9,0,0,1976,77,3194
1,0,0,1977,77,3195
1,0,0,1978,77,3196
1.1,0,0,1979,77,3197
1.2,0,0,1980,77,3198
1.2,0,0,1981,77,3199
1.3,0,0,1982,77,3200
1.4,0,0,1983,77,3201
1.5,0,0,1984,77,3202
1.6,0,0,1985,77,3203
1.7,0,0,1986,77,3204
1.8,0,0,1987,77,3205
2,0,0,1988,77,3206
2.1,0,0,1989,77,3207
2.3,0,1573.87189,1990,77,3208
2.5,0,1614.466679,1991,77,3209
2.6,0,1592.840762,1992,77,3210
2.8,0,1587.792282,1993,77,3211
3,0,1601.854753,1994,77,3212
3.2,0,1637.656386,1995,77,3213
3.4,0,1793.032334,1996,77,3214
3.6,0,1876.126545,1997,77,3215
3.8,0,1326.240169,1998,77,3216
4.1,0,1316.926217,1999,77,3217
4.3,0,1363.340995,2000,77,3218
4.5,0,1366.492649,2001,77,3219
4.8,0,1325.822659,2002,77,3220
5.1,0,1305.426386,2003,77,3221
5.3,0,1312.522899,2004,77,3222
5.6,0,1338.295521,2005,77,3223
5.9,0,1338.349987,2006,77,3224
6.2,0,1350.202744,2007,77,3225
6.6,0,1360.632824,2008,77,3226
6.9,0,1372.54239,2009,77,3227
7.2,0,1400.363293,2010,77,3228
7.6,0,1475.38909,2011,77,3229
7.9,0,1412.954212,2012,77,3230
8.3,0,1421.34057,2013,77,3231
8.7,0,1398.254806,2014,77,3232
9.1,0,1446.489402,2015,77,3233
9.5,0,1498.839838,2016,77,3234
5.1,0,0,1975,78,3235
5.3,0,0,1976,78,3236
5.5,0,0,1977,78,3237
5.7,0,0,1978,78,3238
5.9,0,0,1979,78,3239
6.2,0,0,1980,78,3240
6.4,0,0,1981,78,3241
6.6,0,0,1982,78,3242
6.8,0,0,1983,78,3243
7.1,0,0,1984,78,3244
7.3,0,0,1985,78,3245
7.6,0,0,1986,78,3246
7.9,0,0,1987,78,3247
8.1,0,0,1988,78,3248
8.4,0,0,1989,78,3249
8.7,0,2843.143276,1990,78,3250
8.9,0,3009.326729,1991,78,3251
9.2,0,3228.323017,1992,78,3252
9.4,0,3468.687223,1993,78,3253
9.7,0,3740.219537,1994,78,3254
10,0,3911.50775,1995,78,3255
10.4,0,4216.71299,1996,78,3256
10.7,0,4487.24271,1997,78,3257
11.1,0,4425.460336,1998,78,3258
11.5,0,4573.024541,1999,78,3259
11.9,0,4521.902893,2000,78,3260
12.4,6.7,4630.025552,2001,78,3261
12.8,6.6,4681.045528,2002,78,3262
13.3,6.9,4634.155484,2003,78,3263
13.8,7,4788.106597,2004,78,3264
14.3,7.2,4698.82104,2005,78,3265
14.8,7.2,4948.724479,2006,78,3266
15.3,7.6,5308.387985,2007,78,3267
15.8,7.7,5424.595121,2008,78,3268
16.3,7.8,5621.963301,2009,78,3269
16.8,7.4,5847.857255,2010,78,3270
17.4,6.7,6130.837616,2011,78,3271
17.9,6,6420.114762,2012,78,3272
18.4,6.3,6696.783715,2013,78,3273
19,6.5,6906.012309,2014,78,3274
19.6,6.9,7076.935019,2015,78,3275
20.2,6.1,7266.335285,2016,78,3276
3.2,0,0,1975,79,3277
3.3,0,0,1976,79,3278
3.5,0,0,1977,79,3279
3.6,0,0,1978,79,3280
3.8,0,0,1979,79,3281
3.9,0,0,1980,79,3282
4.1,0,0,1981,79,3283
4.3,0,0,1982,79,3284
4.5,0,0,1983,79,3285
4.8,0,0,1984,79,3286
5,0,0,1985,79,3287
5.3,0,0,1986,79,3288
5.6,0,0,1987,79,3289
5.9,0,0,1988,79,3290
6.2,0,0,1989,79,3291
6.6,0,0,1990,79,3292
7,0,0,1991,79,3293
7.4,0,0,1992,79,3294
7.8,0,0,1993,79,3295
8.2,0,0,1994,79,3296
8.6,0,0,1995,79,3297
9.1,0,1716.986941,1996,79,3298
9.5,0,1731.601607,1997,79,3299
10,0,1737.987876,1998,79,3300
10.5,0,1754.099344,1999,79,3301
10.9,0,1739.39252,2000,79,3302
11.5,53.2,1692.838451,2001,79,3303
12,54.7,1661.409393,2002,79,3304
12.6,55.1,1641.109794,2003,79,3305
13.3,55.7,1558.532235,2004,79,3306
13.9,55,1561.960451,2005,79,3307
14.7,54.2,1572.302435,2006,79,3308
15.4,52.7,1599.802401,2007,79,3309
16.2,51.4,1588.677968,2008,79,3310
16.9,49,1613.087962,2009,79,3311
17.7,48.2,1502.032711,2010,79,3312
18.6,48.1,1562.278874,2011,79,3313
19.4,49.4,1584.832466,2012,79,3314
20.2,48.9,1629.358918,2013,79,3315
21,48.3,1652.854803,2014,79,3316
21.8,47.8,1651.228445,2015,79,3317
22.7,47.8,1654.170537,2016,79,3318
4.3,0,0,1975,80,3319
4.5,0,0,1976,80,3320
4.7,0,0,1977,80,3321
5,0,0,1978,80,3322
5.2,0,0,1979,80,3323
5.5,0,0,1980,80,3324
5.7,0,0,1981,80,3325
6,0,0,1982,80,3326
6.3,0,0,1983,80,3327
6.6,0,0,1984,80,3328
6.9,0,0,1985,80,3329
7.2,0,0,1986,80,3330
7.5,0,0,1987,80,3331
7.8,0,0,1988,80,3332
8.2,0,0,1989,80,3333
8.5,0,3171.671357,1990,80,3334
8.9,0,3181.948879,1991,80,3335
9.3,0,3266.199993,1992,80,3336
9.7,0,3372.661065,1993,80,3337
10,0,3236.494078,1994,80,3338
10.4,0,3275.710256,1995,80,3339
10.8,0,3301.644545,1996,80,3340
11.3,0,3373.927752,1997,80,3341
11.7,0,3380.351462,1998,80,3342
12.1,0,3230.298484,1999,80,3343
12.6,0,3328.510589,2000,80,3344
13.1,22,3332.932069,2001,80,3345
13.5,21.3,3372.357245,2002,80,3346
14,21.8,3440.154359,2003,80,3347
14.5,22.3,3568.148416,2004,80,3348
15,22.4,3697.169854,2005,80,3349
15.6,21.9,3852.213734,2006,80,3350
16.1,21.2,4002.205166,2007,80,3351
16.7,20.9,4084.298699,2008,80,3352
17.2,21.1,3904.459519,2009,80,3353
17.8,21.2,3971.182994,2010,80,3354
18.4,21.1,4046.076252,2011,80,3355
19,20.8,4136.822058,2012,80,3356
19.5,19.3,4177.580271,2013,80,3357
20.1,17.3,4231.325067,2014,80,3358
20.8,14.9,4319.470118,2015,80,3359
21.4,14.1,4406.773532,2016,80,3360
12.6,0,0,1975,81,3361
12.9,0,0,1976,81,3362
13.2,0,0,1977,81,3363
13.5,0,0,1978,81,3364
13.8,0,0,1979,81,3365
14.1,0,0,1980,81,3366
14.4,0,0,1981,81,3367
14.6,0,0,1982,81,3368
14.9,0,0,1983,81,3369
15.2,0,0,1984,81,3370
15.5,0,0,1985,81,3371
15.8,0,0,1986,81,3372
16.1,0,0,1987,81,3373
16.3,0,0,1988,81,3374
16.6,0,0,1989,81,3375
16.9,0,0,1990,81,3376
17.2,0,15148.28617,1991,81,3377
17.4,0,14689.86335,1992,81,3378
17.7,0,14621.89846,1993,81,3379
18,0,15073.44729,1994,81,3380
18.2,0,15319.2828,1995,81,3381
18.5,0,15347.79173,1996,81,3382
18.7,0,15892.41754,1997,81,3383
19,0,16604.18575,1998,81,3384
19.3,0,17181.94475,1999,81,3385
19.6,0,17951.73552,2000,81,3386
19.9,<2.5,18683.98185,2001,81,3387
20.2,<2.5,19585.7223,2002,81,3388
20.5,<2.5,20397.84488,2003,81,3389
20.9,<2.5,21466.22237,2004,81,3390
21.3,<2.5,22452.81593,2005,81,3391
21.7,<2.5,23353.8502,2006,81,3392
22.2,<2.5,23491.74789,2007,81,3393
22.6,<2.5,23734.24453,2008,81,3394
23.1,<2.5,22202.15702,2009,81,3395
23.5,<2.5,22404.2392,2010,81,3396
24,<2.5,22841.21034,2011,81,3397
24.5,<2.5,22582.07281,2012,81,3398
25,<2.5,23119.01697,2013,81,3399
25.4,<2.5,24161.42552,2014,81,3400
25.9,<2.5,25034.45073,2015,81,3401
26.4,<2.5,25664.136,2016,81,3402
8.4,0,0,1975,82,3403
8.7,0,0,1976,82,3404
8.9,0,0,1977,82,3405
9.1,0,0,1978,82,3406
9.4,0,0,1979,82,3407
9.7,0,0,1980,82,3408
9.9,0,0,1981,82,3409
10.2,0,0,1982,82,3410
10.5,0,0,1983,82,3411
10.7,0,0,1984,82,3412
11,0,0,1985,82,3413
11.3,0,0,1986,82,3414
11.6,0,0,1987,82,3415
12,0,0,1988,82,3416
12.3,0,0,1989,82,3417
12.6,0,0,1990,82,3418
12.9,0,0,1991,82,3419
13.3,0,0,1992,82,3420
13.6,0,0,1993,82,3421
13.9,0,0,1994,82,3422
14.3,0,0,1995,82,3423
14.6,0,29123.27566,1996,82,3424
15,0,30359.98771,1997,82,3425
15.3,0,32144.76148,1998,82,3426
15.7,0,32995.22413,1999,82,3427
16,0,34044.64902,2000,82,3428
16.4,<2.5,34914.54881,2001,82,3429
16.8,<2.5,34794.78788,2002,82,3430
17.1,<2.5,35369.02149,2003,82,3431
17.5,<2.5,37890.69771,2004,82,3432
17.8,<2.5,39679.03924,2005,82,3433
18.2,<2.5,40703.03606,2006,82,3434
18.5,<2.5,43427.85293,2007,82,3435
18.9,<2.5,43334.90052,2008,82,3436
19.2,<2.5,40377.83351,2009,82,3437
19.6,<2.5,38978.0056,2010,82,3438
20,<2.5,39621.93566,2011,82,3439
20.3,<2.5,39931.60936,2012,82,3440
20.7,<2.5,41259.79596,2013,82,3441
21.1,<2.5,41701.13727,2014,82,3442
21.5,<2.5,43048.12515,2015,82,3443
21.9,<2.5,45630.93817,2016,82,3444
0.3,0,0,1975,83,3445
0.4,0,0,1976,83,3446
0.4,0,0,1977,83,3447
0.4,0,0,1978,83,3448
0.4,0,0,1979,83,3449
0.5,0,0,1980,83,3450
0.5,0,0,1981,83,3451
0.5,0,0,1982,83,3452
0.6,0,0,1983,83,3453
0.6,0,0,1984,83,3454
0.7,0,0,1985,83,3455
0.7,0,0,1986,83,3456
0.8,0,0,1987,83,3457
0.8,0,0,1988,83,3458
0.9,0,0,1989,83,3459
0.9,0,1754.85733,1990,83,3460
1,0,1737.615043,1991,83,3461
1,0,1796.53235,1992,83,3462
1.1,0,1845.149081,1993,83,3463
1.2,0,1930.113047,1994,83,3464
1.2,0,2036.795929,1995,83,3465
1.3,0,2149.365504,1996,83,3466
1.4,0,2194.90259,1997,83,3467
1.5,0,2288.047839,1998,83,3468
1.5,0,2445.751079,1999,83,3469
1.6,0,2495.046633,2000,83,3470
1.7,18.6,2570.427887,2001,83,3471
1.8,20.2,2623.330279,2002,83,3472
1.9,21.7,2783.004355,2003,83,3473
2,22.2,2955.204824,2004,83,3474
2.1,21.7,3178.828724,2005,83,3475
2.3,19.8,3419.931107,2006,83,3476
2.4,17.6,3698.77749,2007,83,3477
2.5,16.7,3786.632677,2008,83,3478
2.7,16.4,4049.805115,2009,83,3479
2.8,16.3,4404.697005,2010,83,3480
3,16.3,4635.879137,2011,83,3481
3.1,16.3,4827.559656,2012,83,3482
3.3,15.9,5073.605489,2013,83,3483
3.5,15.3,5385.141814,2014,83,3484
3.7,14.7,5756.664665,2015,83,3485
3.9,14.4,6095.722796,2016,83,3486
0.4,0,0,1975,84,3487
0.5,0,0,1976,84,3488
0.5,0,0,1977,84,3489
0.5,0,0,1978,84,3490
0.5,0,0,1979,84,3491
0.6,0,0,1980,84,3492
0.6,0,0,1981,84,3493
0.7,0,0,1982,84,3494
0.7,0,0,1983,84,3495
0.8,0,0,1984,84,3496
0.8,0,0,1985,84,3497
0.9,0,0,1986,84,3498
1,0,0,1987,84,3499
1.1,0,0,1988,84,3500
1.1,0,0,1989,84,3501
1.2,0,4625.37726,1990,84,3502
1.3,0,4859.926323,1991,84,3503
1.4,0,5088.868858,1992,84,3504
1.5,0,5331.065663,1993,84,3505
1.6,0,5642.402865,1994,84,3506
1.8,0,6012.811027,1995,84,3507
1.9,0,6387.013857,1996,84,3508
2.1,0,6591.199095,1997,84,3509
2.2,0,5645.574397,1998,84,3510
2.4,0,5611.217416,1999,84,3511
2.6,0,5805.808706,2000,84,3512
2.8,19.3,5934.13705,2001,84,3513
3,19.2,6115.567871,2002,84,3514
3.2,19,6319.670417,2003,84,3515
3.4,19.1,6546.494324,2004,84,3516
3.6,19.3,6824.606311,2005,84,3517
3.8,19.1,7102.11454,2006,84,3518
4.1,18.5,7450.602158,2007,84,3519
4.3,17.4,7792.629931,2008,84,3520
4.6,15.5,8044.97033,2009,84,3521
4.9,12.9,8433.497357,2010,84,3522
5.2,10.5,8837.820122,2011,84,3523
5.5,9.3,9251.175537,2012,84,3524
5.8,8.9,9643.27483,2013,84,3525
6.1,9.3,10003.08903,2014,84,3526
6.5,9.3,10367.70199,2015,84,3527
6.9,9.2,10766.37145,2016,84,3528
6.5,0,0,1975,85,3529
6.8,0,0,1976,85,3530
7.1,0,0,1977,85,3531
7.4,0,0,1978,85,3532
7.8,0,0,1979,85,3533
8.1,0,0,1980,85,3534
8.5,0,0,1981,85,3535
8.8,0,0,1982,85,3536
9.2,0,0,1983,85,3537
9.6,0,0,1984,85,3538
10,0,0,1985,85,3539
10.4,0,0,1986,85,3540
10.7,0,0,1987,85,3541
11.1,0,0,1988,85,3542
11.5,0,0,1989,85,3543
11.9,0,11392.56363,1990,85,3544
12.3,0,12546.8602,1991,85,3545
12.7,0,12706.50171,1992,85,3546
13.2,0,12679.66986,1993,85,3547
13.6,0,12334.55194,1994,85,3548
14.1,0,12438.9701,1995,85,3549
14.6,0,12868.45557,1996,85,3550
15.1,0,12698.01137,1997,85,3551
15.6,0,12732.91605,1998,85,3552
16.1,0,12612.48345,1999,85,3553
16.6,0,13135.47202,2000,85,3554
17.1,4.8,13047.44756,2001,85,3555
17.6,5.1,13812.83121,2002,85,3556
18,5,14838.30032,2003,85,3557
18.6,5,15308.45479,2004,85,3558
19.1,5.2,15616.25466,2005,85,3559
19.7,5.5,16211.47406,2006,85,3560
20.3,5.8,17338.12648,2007,85,3561
20.9,5.5,17187.28763,2008,85,3562
21.5,5.1,17162.05336,2009,85,3563
22.1,4.9,17942.83284,2010,85,3564
22.7,4.8,18192.1056,2011,85,3565
23.3,4.8,16625.91922,2012,85,3566
24,4.8,16383.26035,2013,85,3567
24.6,4.8,16924.20068,2014,85,3568
25.2,4.9,16500.90051,2015,85,3569
25.8,4.9,18497.67433,2016,85,3570
11.4,0,0,1975,86,3571
11.9,0,0,1976,86,3572
12.3,0,0,1977,86,3573
12.8,0,0,1978,86,3574
13.3,0,0,1979,86,3575
13.7,0,0,1980,86,3576
14.2,0,0,1981,86,3577
14.7,0,0,1982,86,3578
15.2,0,0,1983,86,3579
15.7,0,0,1984,86,3580
16.2,0,0,1985,86,3581
16.7,0,0,1986,86,3582
17.1,0,0,1987,86,3583
17.6,0,0,1988,86,3584
18,0,0,1989,86,3585
18.4,0,11521.73054,1990,86,3586
18.9,0,4033.031107,1991,86,3587
19.2,0,5198.14861,1992,86,3588
19.6,0,6575.402561,1993,86,3589
20,0,6624.892218,1994,86,3590
20.3,0,6560.741918,1995,86,3591
20.7,0,7061.035635,1996,86,3592
21.1,0,8296.622773,1997,86,3593
21.4,0,10845.23691,1998,86,3594
21.8,0,12368.64283,1999,86,3595
22.2,0,12176.81465,2000,86,3596
22.6,22.6,12105.02473,2001,86,3597
